,portfolio_return
2024-01-03,-0.005541489369008081
2024-01-04,0.003887856759266311
2024-01-05,-0.0007857022661748742
2024-01-08,0.004520403748190055
2024-01-09,0.005655750154402826
2024-01-10,0.002852984415425644
2024-01-11,0.003940517533932548
2024-01-12,0.0022110248927017387
2024-01-16,0.012788000129918256
2024-01-17,0.0059770698947175386
2024-01-18,0.002251285448335876
2024-01-19,-0.001846468189964129
2024-01-22,-0.0048923470262129025
2024-01-23,-0.0014158381868957601
2024-01-24,0.0032499678012969722
2024-01-25,-0.0013474891848511126
2024-01-26,-0.0035046549812474655
2024-01-29,0.003250730233173497
2024-01-30,0.0071071561326738605
2024-01-31,-0.0076932252022946365
2024-02-01,0.004761082857681001
2024-02-02,0.015907239876353698
2024-02-05,0.016413211287031052
2024-02-06,-0.013435785542018732
2024-02-07,0.010705692635156222
2024-02-08,-0.0010357059091067099
2024-02-09,-0.00160436490284439
2024-02-12,-0.007777370430593361
2024-02-13,0.01020329902898195
2024-02-14,0.006562655488329415
2024-02-15,-0.008465633160413641
2024-02-16,0.0007256565187926169
2024-02-20,-0.005335092150252233
2024-02-21,-0.007856719888790003
2024-02-22,0.017543203454533318
2024-02-23,-0.0017865524869637402
2024-02-26,0.011506711453688043
2024-02-27,0.0003739480149987001
2024-02-28,-0.004963036773848791
2024-02-29,-0.0027544802173344925
2024-03-01,0.0035403718729485048
2024-03-04,0.006217513655145909
2024-03-05,0.00432011025403476
2024-03-06,0.001832387102566366
2024-03-07,0.0042010772807145255
2024-03-08,-0.012947200346057609
2024-03-11,-0.01733502249490367
2024-03-12,0.0105474745628988
2024-03-13,-0.0005749233059543671
2024-03-14,-0.005018102957645762
2024-03-15,-0.003929221023244511
2024-03-18,0.0040192361183889564
2024-03-19,0.0018479968724597479
2024-03-20,0.00245382858075613
2024-03-21,0.004442712886956371
2024-03-22,0.0055720313823951284
2024-03-25,-0.0049912412301588846
2024-03-26,0.0021279195926916395
2024-03-27,-0.007012655804676665
2024-03-28,-0.00017710576796279155
2024-04-01,0.0045772137203478405
2024-04-02,0.011133277022371088
2024-04-03,0.010821729993524385
2024-04-04,0.003766766710574943
2024-04-05,0.013044410244964205
2024-04-08,-0.0035349089523362995
2024-04-09,-0.008497869529151757
2024-04-10,0.01402295193328839
2024-04-11,0.0003524165964904292
2024-04-12,-0.0022505389133267097
2024-04-15,-0.007746609195920428
2024-04-16,0.002687559048290404
2024-04-17,-0.00023442900337310166
2024-04-18,-0.007357475372343564
2024-04-19,-0.004836208139195813
2024-04-22,0.004424455040717756
2024-04-23,0.003785491460788864
2024-04-24,-1.7456561588748134e-05
2024-04-25,0.004666425112680809
2024-04-26,0.004483320113576012
2024-04-29,-0.003025171675778428
2024-04-30,-0.00420296584915473
2024-05-01,-0.011755857817875196
2024-05-02,0.0021935959865582184
2024-05-03,-0.0021706433714857526
2024-05-06,0.006649051092643241
2024-05-07,0.0014421258624176913
2024-05-08,0.0019158617294298128
2024-05-09,-0.0019994711817079695
2024-05-10,-0.001929910128662399
2024-05-13,-0.006988208180739556
2024-05-14,0.0043071815691103086
2024-05-15,0.0031241945787835674
2024-05-16,-0.009654937485497232
2024-05-17,0.0031512237629231863
2024-05-20,0.001162936839468434
2024-05-21,0.004183949967004455
2024-05-22,-0.0038460034683545355
2024-05-23,0.009661867092543507
2024-05-24,0.00683373435419689
2024-05-28,0.002414579043995595
2024-05-29,-0.00017842482427999642
2024-05-30,-0.012146034171300158
2024-05-31,-0.009415485005658412
2024-06-03,0.003163817980440757
2024-06-04,-0.0004794078143657175
2024-06-05,0.007622768941764413
2024-06-06,-0.0015411217177884074
2024-06-07,-0.003018229607977061
2024-06-10,-0.001600498023798065
2024-06-11,-0.0007315881623022652
2024-06-12,0.004973521319123038
2024-06-13,0.0035852857898620895
2024-06-14,-0.004094326715009937
2024-06-17,-0.001184005584036922
2024-06-18,0.002850107707764565
2024-06-20,-0.013133254857734132
2024-06-21,-0.0070170607786639895
2024-06-24,-0.005373621064766253
2024-06-25,0.00954000001820566
2024-06-26,-0.0009717400212455361
2024-06-27,-0.0022528161482967064
2024-06-28,-0.0033537015214432867
2024-07-01,0.0077966476169565755
2024-07-02,0.003621455192252149
2024-07-03,-0.0017193080759240768
2024-07-05,0.008751041353505741
2024-07-08,-0.001818518404471922
2024-07-09,0.0023218529707180412
2024-07-10,0.002658369503048383
2024-07-11,-0.0198384335318475
2024-07-12,-0.005701709165866631
2024-07-15,0.00038233915404203926
2024-07-16,-0.007483362819964457
2024-07-17,-0.01837655801642805
2024-07-18,-0.0018496379157187228
2024-07-19,-0.0010860484267203587
2024-07-22,0.007027823936667066
2024-07-23,0.007431018894110639
2024-07-24,-0.008763748610026873
2024-07-25,-0.0005518121218015104
2024-07-26,-0.005014045921433119
2024-07-29,0.0014545979986545288
2024-07-30,0.0028291111158127874
2024-07-31,-0.01550007835031476
2024-08-01,0.021054858369550962
2024-08-02,0.008249437223795104
2024-08-05,0.00048073090732103575
2024-08-06,0.0007742580221410828
2024-08-07,0.008467937872000671
2024-08-08,-0.008785579722596857
2024-08-09,0.004976675503024749
2024-08-12,-0.001525259794234908
2024-08-13,-0.009338607443046053
2024-08-14,0.004748443042899992
2024-08-15,-0.008758989770011844
2024-08-16,0.0007546289233750217
2024-08-19,-0.0022205362754048994
2024-08-20,0.005134648143508249
2024-08-21,0.00019132244023324912
2024-08-22,0.0005745429415636012
2024-08-23,-0.005953956375862793
2024-08-26,-0.0028771539508321855
2024-08-27,0.004369844564826761
2024-08-28,-0.0021989492010912304
2024-08-29,-0.0003169736518988687
2024-08-30,0.001874145994144367
2024-09-03,-0.001190317246681718
2024-09-04,0.0032006736933878196
2024-09-05,-0.003147774657932871
2024-09-06,-0.000520531987015743
2024-09-09,0.005792576339655825
2024-09-10,0.0018054069504528597
2024-09-11,0.0018373619143131836
2024-09-12,-0.002650152235412235
2024-09-13,0.0011238770001468258
2024-09-16,-0.0007252839479539636
2024-09-17,-0.01071854219008683
2024-09-18,-0.001998075338898408
2024-09-19,-0.0011598482697399875
2024-09-20,0.008316767537936502
2024-09-23,6.353983056314267e-05
2024-09-24,0.0027686151013381253
2024-09-25,0.004231073110950564
2024-09-26,-0.0003207496933959045
2024-09-27,-0.011502591017958046
2024-09-30,-0.002083545897960518
2024-10-01,-0.0028726869635555654
2024-10-02,0.002334475672112125
2024-10-03,0.00011579640890294354
2024-10-04,-0.00018322783154939252
2024-10-07,-2.8161329581036436e-05
2024-10-08,0.004734496737046366
2024-10-09,0.0017104932885509145
2024-10-10,-0.004150294657726781
2024-10-11,-0.00044676942211693723
2024-10-14,0.0003343860729736161
2024-10-15,-0.006571629499479008
2024-10-16,0.0022923009776255874
2024-10-17,0.0034274348308499904
2024-10-18,0.004270406734054285
2024-10-21,0.0013942506848844273
2024-10-22,-0.0034166131372815774
2024-10-23,-0.001150874254127449
2024-10-24,0.000532667569069633
2024-10-25,-0.003570370227713131
2024-10-28,0.005298816867298727
2024-10-29,0.007402476230294274
2024-10-30,7.94317888249903e-05
2024-10-31,0.0026514140458887094
2024-11-01,-0.0007999997493550657
2024-11-04,-0.003034663507397639
2024-11-05,0.001666999769249856
2024-11-06,0.022870499783329393
2024-11-07,-0.002578529727756466
2024-11-08,0.0019014884407269773
2024-11-11,0.009202707249347805
2024-11-12,0.006413799794583819
2024-11-13,-0.004569599320200987
2024-11-14,-0.0004503187936041001
2024-11-15,0.0006651246605955548
2024-11-18,-0.003663956564761284
2024-11-19,0.00012444396500767437
2024-11-20,-0.0038176301484328127
2024-11-21,0.0016208924204316308
2024-11-22,-0.00426067813969826
2024-11-25,-0.006685188790637372
2024-11-26,0.0069512956715131295
2024-11-27,-0.005181950517131685
2024-11-29,-0.0009157562819378663
2024-12-02,-0.007039677287522266
2024-12-03,0.006009934876566865
2024-12-04,0.005818099384541839
2024-12-05,0.0047875763707603
2024-12-06,0.010975941153184683
2024-12-09,-0.019102894325545232
2024-12-10,0.004432590272168457
2024-12-11,0.005675961250119738
2024-12-12,0.003064851227826722
2024-12-13,0.003341438228144479
2024-12-16,0.006791087061798951
2024-12-17,-0.0007324696980697713
2024-12-18,-0.008002948782658325
2024-12-19,0.012256213042024358
2024-12-20,0.00022254538109351668
2024-12-23,-0.005206620573215946
2024-12-24,0.003485716574278211
2024-12-26,-0.0008288098618931038
2024-12-27,-0.004352379391526427
2024-12-30,-0.0011278967372458245
2024-12-31,-0.007101470515341764
2025-01-02,0.0010138938174598113
2025-01-03,-0.0034111665858384565
2025-01-06,0.0037766149237500645
2025-01-07,-0.004139330547345725
2025-01-08,-0.0015170988321903253
2025-01-10,0.00043603048252493153
2025-01-13,-0.009259184180920305
2025-01-14,0.004523318447228515
2025-01-15,0.01115648056681301
2025-01-16,-0.005727347673238747
2025-01-17,0.00391230966228392
2025-01-21,0.0035936197860526138
2025-01-22,0.00820823906162884
2025-01-23,0.001299501999803251
2025-01-24,-0.0016640827356048825
2025-01-27,-0.010470055904566254
2025-01-28,0.007828059399347862
2025-01-29,0.0005818962988984218
2025-01-30,0.0015948282102707146
2025-01-31,0.009817814216562807
2025-02-03,0.001715762683251906
2025-02-04,-0.010962124495926293
2025-02-05,0.010796171171824766
2025-02-06,0.006762292222169737
2025-02-07,0.003249305282585879
2025-02-10,-0.009917994018049865
2025-02-11,-0.003540537322187242
2025-02-12,-0.005594160748836597
2025-02-13,-0.0035379124258151733
2025-02-14,0.006210725947337964
2025-02-18,-0.008042937941007742
2025-02-19,-0.007288330445768087
2025-02-20,-0.02065711781285056
2025-02-21,0.0029961149584370904
2025-02-24,-0.0050701583836161735
2025-02-25,0.0007912844056989334
2025-02-26,0.0002077375065943363
2025-02-27,-0.001543192759668919
2025-02-28,0.0040569002835938225
2025-03-03,0.011567390560585594
2025-03-04,-0.008134920219235016
2025-03-05,-0.00836036490622851
2025-03-06,-0.01142597969007157
2025-03-07,-0.007063655830026967
2025-03-10,0.008023043030773613
2025-03-11,-0.008755988702672583
2025-03-12,-0.012575321650751377
2025-03-13,0.009135975475468043
2025-03-14,0.0004028055667672627
2025-03-17,-0.004136320672591216
2025-03-18,0.003779092265432817
2025-03-19,-0.0031798980755638464
2025-03-20,0.00176719974419961
2025-03-21,-0.0019081035630729138
2025-03-24,-0.006399065410382139
2025-03-25,0.0042926514694119995
2025-03-26,-0.009958911068327681
2025-03-27,0.0010714000609358695
2025-03-28,-0.006088072196681094
2025-03-31,0.008206730858941375
2025-04-01,0.0021388714503243612
2025-04-02,-0.0051761158681215965
2025-04-03,0.02433936546060542
2025-04-04,-0.01335477268626959
2025-04-07,0.008525240355588326
2025-04-08,0.012473472190437903
2025-04-09,-0.03313575171002911
2025-04-10,0.020266625116239195
2025-04-11,0.000549087353923695
2025-04-14,-0.0012618020319165987
2025-04-15,0.008268849740627748
2025-04-16,0.0055899558748487566
2025-04-17,-0.0006979559238854126
2025-04-21,-0.0021858105237947847
2025-04-22,0.0029883586332217706
2025-04-23,-0.0071718977891736275
2025-04-24,-0.020886060681917135
2025-04-25,-0.0020396080993537635
2025-04-28,0.004421376945941379
2025-04-29,0.0017068489217080768
2025-04-30,0.004710584274596739
2025-05-01,-0.0006714137629495519
2025-05-02,-0.004752716334354439
2025-05-05,0.009013119720531615
2025-05-06,0.010291405629160024
2025-05-07,-0.0006834502014531415
2025-05-08,-0.005540935331691729
