ticker,n_signals,IC,RankIC,hit_rate,Sharpe_annual,MDD
AAPL,149,-0.28096195150681974,-0.16075458008343915,0.38926174496644295,-1.9020431350053726,-0.017695139991856394
MSFT,233,0.0027182287670774225,0.19527802127328547,0.6180257510729614,-0.07684806009801927,-0.008075634915660487
GOOGL,234,0.0760423273584743,0.055374406739578885,0.5641025641025641,1.7753407554407958,-0.00858300102736278
META,406,0.040433268607956124,0.11803213872179388,0.583743842364532,0.6354588324381614,-0.011835463536420706
NVDA,360,-0.13611524259359944,-0.02417997052446392,0.5444444444444444,0.7197049142720746,-0.008513318744834403
AMD,249,-0.0704150540867689,-0.1268278274387874,0.4939759036144578,-1.4490674327745492,-0.018747745898598813
AMZN,251,-0.1475218601461046,-0.20389451716941756,0.46215139442231074,-1.7692957208118298,-0.02385749530036332
INTC,335,-0.08318672183062654,-0.2714528299477804,0.4208955223880597,-0.7108927529367233,-0.02540600085052849
CSCO,196,-0.008069440578047505,-0.02049263282040657,0.5306122448979592,-0.2881377915371639,-0.010489017256612753
ORCL,335,-0.10493251878447603,-0.05101981537990119,0.48656716417910445,0.41252886725001825,-0.009049431195160407
IBM,269,0.035492277926268356,0.11875813004370955,0.5762081784386617,0.8075510375419473,-0.008972922769495482
ADBE,347,-0.2747600414155165,-0.227549674047719,0.5648414985590778,-0.38915892033879285,-0.020797334960069934
CRM,286,0.05454648463278169,0.04797436196665978,0.5559440559440559,0.32810731896041556,-0.009187228698870944
NFLX,467,0.04943870457344641,0.04596667145030822,0.6531049250535332,0.5406672488249388,-0.015495401301030842
QCOM,189,-0.011083838336409685,0.027190316216072093,0.5396825396825397,-0.4934475624634723,-0.018458780733702933
TXN,209,-0.3467814494813191,-0.2975182712024817,0.3875598086124402,-0.4152666414190822,-0.010628137135406756
AVGO,396,-0.056103220187778524,0.06052393333584547,0.6035353535353535,0.1463710927892324,-0.00957799262160639
ACN,282,-0.07644194762418897,-0.05339897650378681,0.5957446808510638,1.2841140633366765,-0.007946643871576635
NOW,345,0.2108748753001535,0.26463818769469954,0.6115942028985507,1.3577132831161651,-0.006490575475480138
SNOW,332,-0.2823306116735502,-0.31000002295456014,0.4066265060240964,-0.9087924224133824,-0.020972820801229475
JPM,447,-0.22375332984262647,-0.2721084724557051,0.6465324384787472,1.0446320108800617,-0.009323905424420685
GS,368,-0.0289873433952233,-0.041305599941439536,0.6304347826086957,1.1980174975150337,-0.009971164276112412
BAC,180,-0.1083847730242724,-0.011811064127493647,0.5666666666666667,0.09173786303702222,-0.0074943135616483796
C,356,-0.0006399893991505884,-0.01417467129279311,0.6235955056179775,0.9731255040490452,-0.010167252223408776
WFC,223,-0.28935086554700157,-0.305984555984556,0.484304932735426,0.31736277433638094,-0.007146629798162348
MS,236,-0.09432078429504936,-0.0756919116069513,0.5423728813559322,1.0819682144298972,-0.00665152229839322
BLK,101,0.11114284343122817,0.1927781013395457,0.5346534653465347,-2.506350002675696,-0.01027070680747732
V,141,0.05361826839571781,-0.02829744423990753,0.6099290780141844,-1.5335364919055472,-0.012006968817093901
MA,91,0.2339895324907865,0.22490842490842494,0.8021978021978022,0.3101321467704079,-0.005452718709085001
PYPL,286,-0.13261651610927916,-0.10262676989249517,0.46503496503496505,0.42144696993795305,-0.010377051197733746
AXP,267,-0.0902821902065209,-0.059878019718086095,0.602996254681648,0.47255053177928685,-0.011699039418948147
COF,240,-0.02087800588586744,0.01852983558742339,0.48333333333333334,0.5356180395638455,-0.007386863478175392
USB,94,-0.09114488798249293,-0.10024202579200231,0.40425531914893614,-0.1109451690793423,-0.004925567029078382
PNC,89,-0.2518040130635246,-0.3642832822608104,0.29213483146067415,-0.1891630870897785,-0.006013109312465973
SCHW,265,-0.1132551780731467,-0.10386192754613809,0.5433962264150943,0.4320126905711054,-0.00838820202087361
PFE,218,-0.004989696249504654,-0.0003712350195665758,0.38073394495412843,-0.22910783550558952,-0.008786832660592991
JNJ,154,0.011174664579151797,-0.05555090071219104,0.512987012987013,-1.3676537493487182,-0.014632524763792797
MRK,250,-0.23488792206992823,-0.31617184274948396,0.484,0.07786710761399272,-0.012150123664240717
ABBV,164,-0.1596691788823499,-0.02575870934392556,0.4695121951219512,0.5600741421815081,-0.008331253384353561
AMGN,148,-0.10072454558053923,-0.05627885110147814,0.3783783783783784,-1.2131936543180293,-0.010226372671167277
GILD,257,-0.1421363990801985,-0.1688386514795041,0.47470817120622566,-0.5691538786029084,-0.009529624453601773
BIIB,391,-0.1401524694277108,-0.15263322720392508,0.5728900255754475,0.4156066068034559,-0.018834013768697477
REGN,339,0.10974441445463763,0.11085849640688866,0.5958702064896755,1.0974086564112684,-0.011447168916086532
VRTX,213,-0.14929393218803488,-0.1524894384824198,0.39436619718309857,0.2598312368888859,-0.006442202900102307
BMY,258,-0.04033567143936519,-0.15989992345073334,0.44573643410852715,-0.8301162130644608,-0.01757908786719896
LLY,312,-0.27163579283414996,-0.2857587642112467,0.41346153846153844,-1.0990014863693196,-0.02496400326606475
UNH,273,-0.11961965217927069,-0.22949056096329604,0.38461538461538464,-0.008522956635346756,-0.015082111931143316
CVS,272,-0.1858757189825069,-0.30130391640050846,0.3860294117647059,-1.9631104669783948,-0.028446224239411833
