Sector,Ticker,Model,Mean IC,Mean RankIC,Hit Rate,Sharpe Ratio,Max Drawdown
Consumer,PG,Price-Only,0.210649062379032,0.1141243983709737,0.6164383561643836,-0.819184809096038,-0.0070680580207732
Consumer,PM,Dual Fusion,-0.1000796446228454,-0.0373819010456883,0.4757281553398058,-0.9211762621515952,-0.0140297249714986
Consumer,PM,Price-Only,-0.0977742068494405,-0.1363786434478628,0.4769230769230769,-1.1050597381752063,-0.010655043590371
Consumer,SBUX,Dual Fusion,-0.3148120920513073,-0.3705541727388798,0.4037735849056604,-1.9235912349604576,-0.0312954134495505
Consumer,SBUX,Price-Only,0.167889336912266,0.3154912689651169,0.6106870229007634,0.1772055219605737,-0.0123502602779565
Consumer,TGT,Dual Fusion,0.1995635939847814,0.0555317367397904,0.4983164983164983,0.496897626713764,-0.0102279771067898
Consumer,TGT,Price-Only,0.2454582077757653,0.20685571391443,0.5256410256410257,2.381702152321492,-0.0039909505767232
Consumer,WMT,Dual Fusion,-0.2244444468542097,-0.2713853675525665,0.604221635883905,0.7713656648576421,-0.0087664503134673
Consumer,WMT,Price-Only,-0.3998762433931657,-0.4109709734709735,0.5897435897435898,1.0556391945525778,-0.0133238198086701
Industrials,BA,Dual Fusion,-0.1674496418467003,-0.2244283133930743,0.4290780141843971,-0.342710698666139,-0.0109140215443338
Industrials,BA,Price-Only,-0.0399320136011806,-0.1331784463673009,0.4845679012345679,-0.8491552952294432,-0.0149701680748296
Industrials,CAT,Dual Fusion,-0.1732648524875665,-0.2187357168379066,0.656934306569343,0.924325430037484,-0.0137949927139285
Industrials,CAT,Price-Only,-0.0959963296562876,-0.0626376011659276,0.6213235294117647,1.1746925592963533,-0.012314039520803
Industrials,DE,Dual Fusion,-0.568719289231707,-0.5604523307260066,0.2116788321167883,-3.313756640229469,-0.0221165954442155
