,portfolio_return
2024-01-03,-0.006407408020811557
2024-01-04,0.0031925671644448934
2024-01-05,8.32690235970319e-05
2024-01-08,0.0030640492378728673
2024-01-09,0.004394266054006316
2024-01-10,0.002769590974984882
2024-01-11,0.003658798873190684
2024-01-12,0.0009269913122011425
2024-01-16,0.012574450247420564
2024-01-17,0.006077297942933214
2024-01-18,0.0019864328412368456
2024-01-19,-0.0024184526188717644
2024-01-22,-0.004967596959295858
2024-01-23,-0.0014158381868957601
2024-01-24,0.003334209621073315
2024-01-25,-0.0017481331433560777
2024-01-26,-0.003466573408012406
2024-01-29,0.003250730233173498
2024-01-30,0.003854719819608429
2024-01-31,-0.007858534573722143
2024-02-01,0.005158466437767132
2024-02-02,0.01741146063365367
2024-02-05,0.016413211287031052
2024-02-06,-0.0136718019192839
2024-02-07,0.010820206547216223
2024-02-08,-0.00044601699259846705
2024-02-09,-0.001092041229597174
2024-02-12,-0.008698867168316853
2024-02-13,0.009413947168791256
2024-02-14,0.0072176960150812895
2024-02-15,-0.008236353532565655
2024-02-16,0.0007256565187926169
2024-02-20,-0.005587535246791427
2024-02-21,-0.007348423835237242
2024-02-22,0.017680197502163025
2024-02-23,-0.0017835376141180483
2024-02-26,0.011598315396434595
2024-02-27,-0.0002768217693629701
2024-02-28,-0.0050537477070785805
2024-02-29,-0.0020095399484859155
2024-03-01,0.004436093041120839
2024-03-04,0.00689484596368378
2024-03-05,0.002160102796843889
2024-03-06,0.0018720311628083867
2024-03-07,0.0042010772807145255
2024-03-08,-0.012489833732908085
2024-03-11,-0.016672884050779706
2024-03-12,0.010142302774431643
2024-03-13,-0.0029825252387072625
2024-03-14,-0.005524795208205532
2024-03-15,-0.0011253485857730251
2024-03-18,0.0040192361183889564
2024-03-19,0.0020672172706897593
2024-03-20,0.0025842366701674833
2024-03-21,0.004663134598248137
2024-03-22,0.005066549123460131
2024-03-25,-0.005967584435182108
2024-03-26,0.0015433253960738034
2024-03-27,-0.006713688579026461
2024-03-28,-1.0459327723540684e-05
2024-04-01,0.004562119204026248
2024-04-02,0.010732320786028
2024-04-03,0.01129410758554251
2024-04-04,0.003806889978957434
2024-04-05,0.01360487989072986
2024-04-08,-0.003231106124592205
2024-04-09,-0.008368402738432597
2024-04-10,0.016074772206956123
2024-04-11,-0.0006913706796095849
2024-04-12,-0.002335980846841039
2024-04-15,-0.00774660919592043
2024-04-16,0.00140510624606613
2024-04-17,-2.2921373882620666e-06
2024-04-18,-0.007357475372343564
2024-04-19,-0.006307312407924232
2024-04-22,0.004653078836100362
2024-04-23,0.003281889483760504
2024-04-24,-0.0022383396288606677
2024-04-25,0.004118511405150231
2024-04-26,0.00507423141271189
2024-04-29,-0.00266996205835029
2024-04-30,-0.002768524967968374
2024-05-01,-0.010630741386612423
2024-05-02,0.0030257155746624804
2024-05-03,-0.002140640558083618
2024-05-06,0.0070851211631356905
2024-05-07,0.000960450898415239
2024-05-08,0.0011700944822359482
2024-05-09,-0.0027127335914667824
2024-05-10,-0.002966708469880598
2024-05-13,-0.0054390095771260005
2024-05-14,0.004041309906967752
2024-05-15,0.004633411658083724
2024-05-16,-0.008471476738505143
2024-05-17,0.0023330567004595385
2024-05-20,0.0003686840792959362
2024-05-21,0.0036593859346314792
2024-05-22,-0.004195160287244269
2024-05-23,0.010026642739298585
2024-05-24,0.006735926898764546
2024-05-28,0.0027445549944794126
2024-05-29,0.0007817476301487462
2024-05-30,-0.012708350676844726
2024-05-31,-0.009963177685069083
2024-06-03,0.007509564324927465
2024-06-04,0.0017661050743517646
2024-06-05,0.007870297107051285
2024-06-06,-0.0011756547203786568
2024-06-07,-0.0007500837279175574
2024-06-10,-0.0011959080521673296
2024-06-11,-0.0009940750680643103
2024-06-12,0.0045059353553606645
