ticker,n_signals,IC,RankIC,hit_rate,Sharpe_annual,MDD
BLK,102,0.08390025716387442,0.17329277188141431,0.5490196078431373,-2.7461466155892595,-0.010279707255607236
V,143,0.039031408329561146,-0.03388981910108671,0.6083916083916084,-1.6172570678484663,-0.011390087628040097
MA,94,0.19155946682991667,0.21378463316837049,0.7872340425531915,-0.21185578951189382,-0.006522572756332787
PYPL,287,-0.11291769692087558,-0.05779078644932304,0.44947735191637633,0.37673705295416837,-0.008176082040163539
AXP,268,-0.08998557826260865,-0.06793317153425055,0.6082089552238806,0.12507341357704369,-0.011965695346587273
COF,246,-0.08294915947455173,-0.04869060885932332,0.508130081300813,0.7141535985166693,-0.007288228859362825
USB,90,-0.04268635983315404,-0.09073548174671768,0.4222222222222222,-0.31949594849167784,-0.0029077855131465448
PNC,92,-0.1686587706596291,-0.30229798252238643,0.33695652173913043,-0.7522547172369946,-0.006799791897517099
SCHW,266,-0.12500039906193355,-0.11428985863003915,0.5526315789473685,0.383463495800821,-0.006819836390767579
PFE,238,-0.06798633131314837,-0.058929456004635845,0.3907563025210084,-0.3528426869721665,-0.010051210126761856
JNJ,160,-0.018388291603044157,-0.06280030469940233,0.4875,-1.0647989449698014,-0.011079702465077985
MRK,254,-0.21343893683297466,-0.30325084625988824,0.4881889763779528,0.37661454823756146,-0.014457146406094853
ABBV,161,-0.14580011836671228,-0.02700138026224983,0.4658385093167702,0.5937595305093183,-0.008317769934546894
AMGN,147,-0.10286239280678179,-0.05413716764010306,0.3945578231292517,-0.8639567333519532,-0.009319332680710144
GILD,260,-0.1469880674935907,-0.16332558401523917,0.47307692307692306,-0.6962489675794455,-0.009746042588294848
BIIB,385,-0.1491736862994925,-0.175164440481798,0.5792207792207792,0.6646824676494627,-0.015224492873350507
REGN,343,0.10090626452034432,0.09625422121987454,0.5860058309037901,0.710462596836378,-0.015055667858558065
VRTX,210,-0.14467453444277403,-0.14305410229580848,0.3761904761904762,0.24400244254598463,-0.009252552741228251
BMY,259,-0.018608677493682776,-0.14945469364074013,0.4555984555984556,-0.7408365007972683,-0.01696734393967441
LLY,306,-0.24255532831297955,-0.2560738034734373,0.4150326797385621,-0.8083506304547545,-0.022153137947016538
UNH,269,-0.10831017284210817,-0.2128934016411129,0.3828996282527881,-0.11937853185669714,-0.015599308214027536
CVS,282,-0.18645136714645194,-0.29822042652721104,0.3829787234042553,-1.9835270523467166,-0.028008106097634836
CI,171,-0.336125700964649,-0.3851825185398517,0.36257309941520466,-2.3487994191296204,-0.018574510357217425
XOM,94,-0.22959584437428468,-0.23167286782501895,0.32978723404255317,-0.08802285762422388,-0.0067709870670564715
CVX,140,-0.09324308579826592,-0.07845006669436488,0.5071428571428571,-0.0841332734663688,-0.006273898101532147
COP,250,-0.36160732414979935,-0.36487150194403106,0.376,-0.48857303502746796,-0.008798286271042918
EOG,204,-0.3751804118260725,-0.33915372709218256,0.3382352941176471,-0.4484233967012417,-0.007818215380425935
SLB,352,-0.3000234077085274,-0.38122233448012477,0.5085227272727273,-0.5075838155038651,-0.014751397715666581
PSX,124,-0.5713759123526663,-0.6734602675059008,0.21774193548387097,-1.213759777232009,-0.0075733841296242695
VLO,206,-0.3283888929359608,-0.30452765566068496,0.3737864077669903,-1.791059722966819,-0.015345282010274967
MPC,221,-0.3089146599008234,-0.33908412731942145,0.40271493212669685,0.320425623747666,-0.010274549337289444
OXY,375,-0.19664714609439504,-0.19295596768688134,0.47733333333333333,0.47486678957357964,-0.009077771277504178
HAL,367,-0.06415420386394263,-0.07884573927803597,0.47956403269754766,0.08243133797808501,-0.01826589751720475
KO,56,0.14575628228394807,0.10758714969241286,0.44642857142857145,-1.7110571122937,-0.0048117635987530265
PG,120,-0.23906003790094488,-0.16944232238349882,0.44166666666666665,-0.6273815899810341,-0.005361121080191516
COST,263,-0.2635229356415648,-0.23618671549911205,0.5513307984790875,0.6519268050163427,-0.01014984470476287
WMT,384,-0.22072798638259483,-0.2702955986572175,0.609375,1.3703828444389623,-0.007105061551505851
TGT,277,0.17426342597473546,0.0419069547375755,0.4548736462093863,0.47504368106902445,-0.010157013618323229
HD,98,-0.5143911670861775,-0.5355405517408462,0.32653061224489793,-0.8908180035822713,-0.0070818784455248
LOW,93,0.005505370143122536,0.05283339798872012,0.5268817204301075,-0.11260392020069294,-0.008286840452798719
NKE,434,-0.1519370221122039,-0.21115840798218186,0.5046082949308756,0.6949086178848629,-0.0144437207145865
SBUX,283,-0.315696750932872,-0.38068036820275075,0.3992932862190813,-1.7746137581766108,-0.027147228684340156
MCD,91,-0.15626701083102593,-0.16281254976907153,0.37362637362637363,-0.5149403525411874,-0.01142488485925732
DIS,233,0.027592091262642324,0.037066973281269566,0.5493562231759657,0.8666718678157191,-0.005490635354450536
PEP,179,0.04546940405993686,-0.015975142803339403,0.30726256983240224,-3.0543860145927493,-0.022763939312424507
PM,195,-0.0917765692457548,-0.020288400848047384,0.48717948717948717,-1.4512032276940208,-0.016447334423845196
MO,168,-0.17661254208922653,-0.18642090291099966,0.49404761904761907,-2.1385859344549476,-0.013649188144784894
CL,136,-0.11339759689531477,-0.0460378798721435,0.5,-1.492820734988956,-0.012544255780974713
BA,294,-0.16076783095012345,-0.20753379618753268,0.41156462585034015,-0.14440675365480665,-0.012027677974256865
CAT,289,-0.18537410812571223,-0.22071003857932628,0.6643598615916955,1.4537263916537289,-0.009279170170823157
GE,469,0.043293934396652196,0.034783645485455594,0.6375266524520256,1.2266847011231643,-0.008293377902977858
HON,91,-0.16865337546646247,-0.10641821946169773,0.45054945054945056,0.04331650975799052,-0.0035819054400924614
MMM,313,0.050759593618653065,-0.09535982017209504,0.5463258785942492,-0.7127520207073014,-0.011982116449933671
LMT,194,0.06702785325921308,0.09940379581958557,0.6134020618556701,0.8326963138826804,-0.007549442761142646
RTX,242,-0.10371418639816951,-0.1350632779024581,0.6239669421487604,-0.09480023963159886,-0.009045288723500263
UPS,359,-0.13986835982110604,-0.19446605769180894,0.48467966573816157,0.49807584352418216,-0.008729762518237195
FDX,243,0.024716685261488392,0.08144535268231244,0.4691358024691358,0.6803806884799092,-0.006476693952610866
DE,131,-0.5515972003838568,-0.5327870602679764,0.21374045801526717,-3.2125698218517766,-0.021192212058469096
T,258,-0.2934740914628284,-0.208579806715722,0.5891472868217055,-0.04278103657364265,-0.008002467124537773
VZ,53,-0.5181249240108939,-0.357845508788905,0.37735849056603776,-2.50004010095531,-0.007752179625825627
TMUS,258,0.01449668943316788,0.10770387487426668,0.4883720930232558,-0.12004940289051479,-0.014204461688509936
CHTR,377,-0.11235646698795622,-0.18450824466965335,0.48010610079575594,0.4818683292194624,-0.012904531178822917
CMCSA,240,-0.05928271425459973,0.04249726557752738,0.4666666666666667,-0.1619669469304641,-0.011097815572823666
NEE,154,-0.2691735811086217,-0.28187814715328946,0.34415584415584416,-0.44560966009098696,-0.00806855256463773
DUK,58,0.059591347195685436,0.04408010089513673,0.5172413793103449,-2.4648322229161033,-0.005040433490628725
SO,64,-0.0743384736869444,-0.03269230769230769,0.5625,-1.343944589011621,-0.004046185956329009
D,70,-0.1826474278910465,-0.19989502230775957,0.37142857142857144,-3.2165177760908046,-0.010710638841722669
EXC,93,-0.45721167643311805,-0.4981200202918444,0.34408602150537637,-1.1736193326307796,-0.006329063915073385
AMT,215,-0.255749295952442,-0.2628752203627231,0.4,-1.6914467312976638,-0.01800455452053707
PLD,159,-0.3559165370622268,-0.4613237401480774,0.4968553459119497,-1.2473678614092008,-0.00951358302978205
CCI,324,-0.09271680703048245,-0.12808411173736253,0.49691358024691357,0.09856296940474826,-0.01037647799006202
EQIX,84,-0.21521314774829503,-0.23737977118558265,0.35714285714285715,-1.1910029253806866,-0.00971233516249326
SPG,179,-0.10433663105723893,-0.11607348356453874,0.5810055865921788,-1.9024192483603284,-0.011682447802826826
LIN,108,-0.09600824856971002,-0.14649365991216287,0.5370370370370371,1.153841653338324,-0.005230329252451094
APD,152,-0.31287012934688535,-0.21159589663680042,0.29605263157894735,-1.2264048145927582,-0.014203552474225192
SHW,110,-0.1885373149306768,-0.25656966390911345,0.4636363636363636,-0.5270672467314913,-0.006330985783238649
FCX,304,-0.15658337875834064,-0.17287948812137469,0.4473684210526316,-0.8853245377885386,-0.01780195247129071
NEM,356,0.17031038593025902,0.2052441549495253,0.6123595505617978,1.2674055882765645,-0.009108515940489184
UNP,53,0.259110390333191,0.09264634736332848,0.39622641509433965,-1.02903078873092,-0.003348716313666337
CSX,114,-0.1932231680068941,-0.16586541382313036,0.4824561403508772,-1.1721560982709593,-0.006854547090921903
NSC,133,-0.16528713525203406,-0.15141143224411097,0.44360902255639095,-0.48708404752111506,-0.009132394372607856
ODFL,266,-0.37682529291072736,-0.3539706803578801,0.49624060150375937,-0.8697033506874391,-0.013455653870664637
DAL,263,-0.060908807755798024,-0.006617051424470225,0.5361216730038023,1.2820631158254392,-0.006410961206468928
