,portfolio_return
2024-01-03,-0.008916159857107451
2024-01-04,0.003907022654321089
2024-01-05,0.0003287702724727726
2024-01-08,0.006013819871482538
2024-01-09,0.005505095747811196
2024-01-10,0.0029662510871968934
2024-01-11,0.002896560493994304
2024-01-12,-0.002040356068266064
2024-01-16,0.012502020805835096
2024-01-17,0.005979297202712678
2024-01-18,0.0021231021325169297
2024-01-19,-0.001676722027304878
2024-01-22,-0.005187205372654185
2024-01-23,-0.0019968343902083555
2024-01-24,0.0035448687277769143
2024-01-25,-0.0019554469675386694
2024-01-26,-0.0015690461637555017
2024-01-29,0.0023046216588359534
2024-01-30,0.006975730152607194
2024-01-31,-0.007371570043618555
2024-02-01,0.004944008425799963
2024-02-02,0.017955524077042973
2024-02-05,0.016649852124169917
2024-02-06,-0.013600888398968744
2024-02-07,0.010070603337091298
2024-02-08,0.0009757942444232455
2024-02-09,-0.001085308429940063
2024-02-12,-0.008547465638386438
2024-02-13,0.00910926980957943
2024-02-14,0.006875052628246975
2024-02-15,-0.009155879313199234
2024-02-16,0.001188791021908441
2024-02-20,-0.005880092934755679
2024-02-21,-0.008390533162914318
2024-02-22,0.016221605174194523
2024-02-23,-0.0007189632665515406
2024-02-26,0.011955077844018166
2024-02-27,2.761580032560655e-05
2024-02-28,-0.006223221526187288
2024-02-29,-0.004875283840999149
2024-03-01,0.004433643430442824
2024-03-04,0.006754303427568689
2024-03-05,0.00254147227195153
2024-03-06,0.002239789682785108
2024-03-07,0.002747398779830585
2024-03-08,-0.013010742415972052
2024-03-11,-0.015384477973863955
2024-03-12,0.010719728659094117
2024-03-13,0.001223866551159206
2024-03-14,-0.004911977123790303
2024-03-15,-0.0006126659627875968
2024-03-18,0.004098080340631746
2024-03-19,0.0018633857816306113
2024-03-20,0.0016373880333490358
2024-03-21,0.005002931525847077
2024-03-22,0.006403673562585914
2024-03-25,-0.005282302186532786
2024-03-26,0.0031083730228302453
2024-03-27,-0.007363904334342322
2024-03-28,-1.0459327723540684e-05
2024-04-01,0.004411958080423881
2024-04-02,0.010745881339341654
2024-04-03,0.010580633778564675
2024-04-04,0.0037713138115012656
2024-04-05,0.013631032287249921
2024-04-08,-0.003910397376376706
2024-04-09,-0.008569243688110637
2024-04-10,0.015275966137034205
2024-04-11,0.0016926203631207214
2024-04-12,-0.0023700315587201447
2024-04-15,-0.006207138423804568
2024-04-16,0.001556573320235117
2024-04-17,-0.0001674175941784373
2024-04-18,-0.007357475372343564
2024-04-19,-0.006307312407924232
2024-04-22,0.003553016731581886
2024-04-23,0.004199836772568439
2024-04-24,0.0004024363849433693
2024-04-25,0.004474476049171159
2024-04-26,0.0036313296757260072
2024-04-29,-0.0028636573177093926
2024-04-30,-0.0033524821620730004
2024-05-01,-0.0093059042291618
2024-05-02,0.0035949681252286595
2024-05-03,-0.0024403942497232193
2024-05-06,0.0072287824322072
2024-05-07,5.1936715266626044e-05
2024-05-08,-0.00017969084350819
2024-05-09,-0.0036276496281226014
2024-05-10,-0.0016096961374116004
2024-05-13,-0.006646600626745563
2024-05-14,0.004162846384684833
2024-05-15,0.003542976838357707
2024-05-16,-0.007639863117920794
2024-05-17,0.003668027769512941
2024-05-20,0.002077127580423789
2024-05-21,0.003492502914773746
2024-05-22,-0.005200680570486124
2024-05-23,0.00960652479247833
2024-05-24,0.008604806526770818
2024-05-28,0.0012189728213637947
2024-05-29,0.00016598110257640413
2024-05-30,-0.00903769720790251
2024-05-31,-0.010539893291519636
2024-06-03,0.007923026764763785
2024-06-04,0.0008924956697753213
2024-06-05,0.007262941244433418
2024-06-06,-0.000598462528050884
2024-06-07,-0.0018436135665734364
2024-06-10,-0.0031440461667622006
2024-06-11,-0.0005273944958703834
2024-06-12,0.004555467953339726
2024-06-13,0.0046217298669992265
2024-06-14,-0.004633568029321379
2024-06-17,-5.657293780148352e-05
2024-06-18,0.0025651785149601453
2024-06-20,-0.01566057772768129
2024-06-21,-0.007124526542342926
2024-06-24,-0.00569906773633367
2024-06-25,0.01053142227733582
2024-06-26,0.0007976879125162155
2024-06-27,-0.0009001159445615781
2024-06-28,-0.0034042178995322843
2024-07-01,0.0106529896519969
2024-07-02,0.004345615967519559
2024-07-03,-0.0018190130574416608
2024-07-05,0.008742310411186964
2024-07-08,-0.0013254872428995776
2024-07-09,0.0005882348215477392
2024-07-10,0.002783424084225386
2024-07-11,-0.01901417122683394
2024-07-12,-0.005615062553057887
2024-07-15,-0.0017706208493326475
2024-07-16,-0.009751055645995247
2024-07-17,-0.01855502111011477
2024-07-18,-0.0022447940062132197
2024-07-19,-0.0035551862601594167
2024-07-22,0.008077025482527941
2024-07-23,0.00663212271543758
2024-07-24,-0.006856254662702376
2024-07-25,-0.0007892142874044244
2024-07-26,-0.0009002198806979373
2024-07-29,0.00042970261108409913
2024-07-30,-0.0005595654650094729
2024-07-31,-0.013742593070254671
2024-08-01,0.01727236763967992
2024-08-02,0.006654122954129826
2024-08-05,0.00097716609569354
2024-08-06,0.0016244089559925483
2024-08-07,0.00632103451705934
2024-08-08,-0.009842003287347481
2024-08-09,0.0039445299966917305
2024-08-12,-0.002777629266029129
2024-08-13,-0.011081504370803819
2024-08-14,0.0035269474047172652
2024-08-15,-0.012538711436361441
2024-08-16,-0.000721972899916568
2024-08-19,-0.001264213095675761
2024-08-20,0.0038375441153939275
2024-08-21,-0.0029170540953954247
2024-08-22,0.0013462346306719088
2024-08-23,-0.006924720604869294
2024-08-26,-0.0023696959790533378
2024-08-27,0.0047776041112213095
2024-08-28,-0.003514654648882123
2024-08-29,-0.0010386620682531738
2024-08-30,0.001934576912623351
2024-09-03,-0.0003489736161898489
2024-09-04,0.0041550535370961485
2024-09-05,-0.00454707864036821
2024-09-06,-0.0020190892882521244
2024-09-09,0.006334675024787571
2024-09-10,0.004260612543322299
2024-09-11,0.0029506583564781036
2024-09-12,-0.002051369194899202
2024-09-13,0.0023872800718306142
2024-09-16,-0.00046630022559427997
2024-09-17,-0.012287352915220715
2024-09-18,-0.0016659726243466303
2024-09-19,-0.00189063040318975
2024-09-20,0.007595586598763986
2024-09-23,0.004001289222851208
2024-09-24,0.003592572063073684
2024-09-25,0.006398131636547845
2024-09-26,0.0007218438119404529
2024-09-27,-0.010893451084023922
2024-09-30,-0.0008829692751529317
2024-10-01,-0.003497607787765612
2024-10-02,0.0023639912239006577
2024-10-03,0.00013251352378603663
2024-10-04,-0.00027473450584192656
2024-10-07,0.0015224007124257503
2024-10-08,0.005742601431540681
2024-10-09,0.0017612742547836987
2024-10-10,-0.005543860721987867
2024-10-11,-0.0003523692978331589
2024-10-14,-0.0006717421803644391
2024-10-15,-0.007247645560208187
2024-10-16,0.0027905570509459848
2024-10-17,0.006496496302842834
2024-10-18,0.0051686225177284125
2024-10-21,0.00306104347662314
2024-10-22,-0.0031592609379974975
2024-10-23,-0.000684201282959885
2024-10-24,0.0009361071409180919
2024-10-25,-0.0036709379303506958
2024-10-28,0.002756946062108677
2024-10-29,0.00580623047310523
2024-10-30,-0.0025966364755785386
2024-10-31,0.0034484079164013057
2024-11-01,0.0015618446082229004
2024-11-04,-0.002401769255601146
2024-11-05,0.0016300632231884835
2024-11-06,0.019448211710332168
2024-11-07,-0.0006948810249427842
2024-11-08,0.004328814856890977
2024-11-11,0.006500599707069508
2024-11-12,0.006198234167255957
2024-11-13,-0.0020909709737928156
2024-11-14,0.0009179004272364255
2024-11-15,-0.004275960201890632
2024-11-18,-0.0036639565647612836
2024-11-19,0.002742914455575487
2024-11-20,-0.0035018905904714887
2024-11-21,0.002357502368685684
2024-11-22,-0.0028901181014067607
2024-11-25,-0.0072981067652350936
2024-11-26,0.006926888998344473
2024-11-27,-0.004651631295792828
2024-11-29,-0.0008082348251370514
2024-12-02,-0.006668298950158093
2024-12-03,0.003322911605520978
2024-12-04,0.005622906736879523
2024-12-05,0.00477584493872451
2024-12-06,0.008319492700592616
2024-12-09,-0.0205351726096798
2024-12-10,0.005398955029950295
2024-12-11,0.005890616111079949
2024-12-12,0.003000765381626882
2024-12-13,0.005528894252979343
2024-12-16,0.00714164371251894
2024-12-17,0.0009973071850055903
2024-12-18,-0.0072363187934479335
2024-12-19,0.011790670180651774
2024-12-20,0.0023815906077777607
2024-12-23,-0.005476062988247859
2024-12-24,0.004857400130307828
2024-12-26,-0.0007175869545503153
2024-12-27,-0.004664662540963273
2024-12-30,-0.0009454829027004482
2024-12-31,-0.006301110160027948
2025-01-02,0.0005467481388941321
2025-01-03,-0.0038728367994152477
2025-01-06,0.0035487040948370976
2025-01-07,-0.0027631773930084256
2025-01-08,-0.0010598780192130845
2025-01-10,0.0006557758033593667
2025-01-13,-0.008081419060603
2025-01-14,0.0026594965337273582
2025-01-15,0.011351880469414748
2025-01-16,-0.004798171112783386
2025-01-17,0.004476802545009741
2025-01-21,0.0018522541913978635
2025-01-22,0.0071159930928366
2025-01-23,0.00029679990262963015
2025-01-24,-0.0023777239311104743
2025-01-27,-0.01156716746226688
2025-01-28,0.007731908465671012
2025-01-29,0.00274641653516369
2025-01-30,0.013900529278993545
2025-01-31,0.009808781213912853
2025-02-03,0.0025808563585338114
2025-02-04,-0.00807044268892092
2025-02-05,0.013011108204578072
2025-02-06,0.008128453709422634
2025-02-07,0.0035328003879811914
2025-02-10,-0.010635307081793775
2025-02-11,-0.0034378777250666194
2025-02-12,0.00280960965489819
2025-02-13,-0.003605953005472271
2025-02-14,0.005176082515585509
2025-02-18,-0.008860960347421292
2025-02-19,-0.007452539486876339
2025-02-20,-0.02001705836784941
2025-02-21,-0.0030326291958523055
2025-02-24,-0.006842455415234088
2025-02-25,0.000554316535136017
2025-02-26,0.003656929988076973
2025-02-27,-0.0033362591794555605
2025-02-28,0.00407347148911628
2025-03-03,0.008841908748222393
2025-03-04,-0.010102587793315042
2025-03-05,-0.007792770301991513
2025-03-06,-0.012758400307930209
2025-03-07,-0.006499910083504534
2025-03-10,0.006957247091927641
2025-03-11,-0.008928538047004931
2025-03-12,-0.01143308881966878
2025-03-13,0.010663785602569935
2025-03-14,0.0010965949603185781
2025-03-17,-0.0026066164519932787
2025-03-18,0.003258286876717877
2025-03-19,-0.0007335788760544422
2025-03-20,0.001451093629932865
2025-03-21,-0.0025596057269556176
2025-03-24,-0.009433674458371568
2025-03-25,0.0045747669320824165
