,portfolio_return
2024-10-01,0.003247595958359435
2024-10-02,-0.0025805319601540622
2024-10-03,0.0018885976950892309
2024-10-04,0.0008187081219277519
2024-10-07,-0.006625286236664485
2024-10-08,0.006233833405930547
2024-10-09,0.00019781577724070954
2024-10-10,-0.0041567105024277575
2024-10-11,-0.0008762010278470861
2024-10-14,-0.0007269900679035911
2024-10-15,-0.0017743959632176567
2024-10-16,-0.004991275258706594
2024-10-17,0.006638407262302364
2024-10-18,-0.003066997035086913
2024-10-21,0.006335022712110029
2024-10-22,-0.0020224771152197313
2024-10-23,0.0026812812363276135
2024-10-24,-0.0028780630226763063
2024-10-25,0.0003000000071150494
2024-10-28,-0.0033081661802352442
2024-10-29,0.005846816349964149
2024-10-30,-0.0041688863349669605
2024-10-31,-0.003454133701043943
2024-11-01,0.008823185425731276
2024-11-04,-0.004428050749287197
2024-11-05,0.0025088207394308166
2024-11-06,0.014522176358722202
2024-11-07,0.013528341448602425
2024-11-08,0.011299557377549766
2024-11-11,0.0019609191852237684
2024-11-12,0.002478598460663434
2024-11-13,0.0013308665783284706
2024-11-14,-0.002049902410934198
2024-11-15,-0.005256649032546028
2024-11-18,-0.0011006512252879417
2024-11-19,0.003380890676193128
2024-11-20,0.0029363186280091805
2024-11-21,0.0005065265223884757
2024-11-22,0.001444236861671813
2024-11-25,-0.0059733183498720645
2024-11-26,0.007925148669541996
2024-11-27,-0.0016248667799592775
2024-11-29,-0.0014238599152492188
2024-12-02,-0.00352375786300085
2024-12-03,-0.0016318332254493565
2024-12-04,0.007625090037760277
2024-12-05,-7.790820548532422e-05
2024-12-06,0.0022502724691322315
2024-12-09,-0.008621584122443694
2024-12-10,0.009691489829899279
2024-12-11,-0.0006835750235565006
2024-12-12,0.006785192852342908
2024-12-13,-0.002116841793482232
2024-12-16,0.009079328681700067
2024-12-17,-0.004289638820317168
2024-12-18,-0.007482157348563643
2024-12-19,0.0011946249632499883
2024-12-20,-0.0006318530753783507
2024-12-23,-0.003621115133295565
2024-12-24,0.00371845310579431
2024-12-26,-4.583088124944278e-05
2024-12-27,-0.0024473531918749007
2024-12-30,9.41266833754638e-05
2024-12-31,-0.002968302160352894
2025-01-02,0.00039753858759948704
2025-01-03,-0.00040543767578994725
2025-01-06,0.0031463350588577673
2025-01-07,-1.337075510626289e-05
2025-01-08,-0.00011879080391635922
2025-01-10,-0.0043192854282569
2025-01-13,-0.003970248004126173
2025-01-14,0.002805982492040897
2025-01-15,0.0038936139999904943
2025-01-16,0.002343043889792091
2025-01-17,0.004092706895276354
2025-01-21,0.004071195263400812
2025-01-22,0.008860755635065751
2025-01-23,-0.0016964230303216352
2025-01-24,-0.0016767943344893532
2025-01-27,0.01011726742633984
2025-01-28,0.010979360481660686
2025-01-29,-0.0012339082067363248
2025-01-30,0.009088344063903197
2025-01-31,0.0035048012189507808
2025-02-03,-0.00023579865564806298
2025-02-04,0.0033887299050341414
2025-02-05,0.014649220384158817
2025-02-06,0.007512060265866359
2025-02-07,0.00117970407064741
2025-02-10,-0.006627112725549668
2025-02-11,-0.003258476669387423
2025-02-12,0.010086021578749431
2025-02-13,-0.0015789393434097717
2025-02-14,0.0017666427424721527
2025-02-18,-0.006272322485049492
2025-02-19,-0.005832841357536194
2025-02-20,-0.01743655413370667
2025-02-21,-0.0056999937921883076
2025-02-24,-0.00684765258354475
2025-02-25,0.0033836756583839954
2025-02-26,0.002160876600051954
2025-02-27,-0.0028228493554215478
2025-02-28,0.0044955400427157685
2025-03-03,-0.0006895729977198015
2025-03-04,0.0006038350617534328
2025-03-05,-0.001332612859385182
2025-03-06,-0.009158560517903978
2025-03-07,-0.004885234229589019
2025-03-10,-0.008970554892773121
2025-03-11,0.005919418400343924
2025-03-12,0.003854886318996871
2025-03-13,0.0010781435104784936
2025-03-14,0.005776175867302122
2025-03-17,-0.0013752317608699965
2025-03-18,-0.0036358875307817107
2025-03-19,-0.0028505877854049684
2025-03-20,0.0007250110904058356
2025-03-21,-0.0008530027961820047
2025-03-24,-0.0012855629506995777
2025-03-25,0.005283360161704029
2025-03-26,-0.005659527466243186
2025-03-27,0.005608588834010828
2025-03-28,-0.00331590533793216
2025-03-31,0.00013563170215512434
2025-04-01,0.007468219052171724
2025-04-02,-0.0002571488840235524
2025-04-03,0.012212443347354912
2025-04-04,-0.00650268956020838
2025-04-07,0.012991241516536385
2025-04-08,0.0012178940615308613
2025-04-09,0.033079472427327825
2025-04-10,-0.013050370966023404
2025-04-11,0.0013067730805655083
2025-04-14,-0.002347703024742932
2025-04-15,0.0025985753732134186
2025-04-16,0.005409520527161045
2025-04-17,0.015140329234414553
2025-04-21,-0.002436138762427242
2025-04-22,-0.001334767222336501
2025-04-23,-0.008082179125484016
2025-04-24,-0.023047355841814464
2025-04-25,-0.005448716049613964
2025-04-28,0.004343292908151607
2025-04-29,-0.0010262587854134486
2025-04-30,0.00402835181966849
2025-05-01,-0.0022531678233534925
2025-05-02,-0.0010891666964870064
2025-05-05,0.0042821869951249715
2025-05-06,0.010416816259851625
2025-05-07,-0.0016307686755688844
2025-05-08,-0.0035477412974043625
2025-05-09,0.007388963334145037
2025-05-12,0.009146396996030598
2025-05-13,0.00797682232121041
2025-05-14,0.0002492168653381217
