ticker,n_signals,IC,RankIC,hit_rate,Sharpe_annual,MDD
XOM,108,-0.2728149329668343,-0.29646460316099343,0.3333333333333333,0.20741484944003724,-0.005047181150480451
CVX,154,-0.043798311241362804,0.007923638663676616,0.5064935064935064,-0.24219856082943542,-0.006716974987009669
COP,220,-0.35766556971407354,-0.3925077340065253,0.37272727272727274,-1.0579631322435652,-0.012452522360385928
EOG,210,-0.4035932957455595,-0.36345560151995665,0.3333333333333333,-0.40111941211014296,-0.007500393520054516
SLB,332,-0.25673501265863163,-0.3616831988687993,0.49096385542168675,-0.6619582085531404,-0.016835851416209215
PSX,132,-0.5257413503498302,-0.5981226487453887,0.2196969696969697,-1.955829237619895,-0.012510558638880863
VLO,185,-0.3112950286383882,-0.28843106781395705,0.3837837837837838,-1.003356229503416,-0.015418909549844203
MPC,215,-0.3175738343463058,-0.30931440025115314,0.4,0.5494204018651115,-0.008798801407136368
OXY,347,-0.19790430936762352,-0.1973563658776299,0.4610951008645533,0.22369668250458216,-0.012681903019969304
HAL,351,0.04415296823798461,0.016212953712953712,0.4843304843304843,0.5411118846035669,-0.015745125332506677
KO,59,0.1044942192709188,0.039509059029807135,0.4406779661016949,-1.3715571432374487,-0.003638656589888615
PG,104,-0.3064068400470346,-0.3530886589139017,0.40384615384615385,-0.8475131270318209,-0.006267247365706047
COST,288,-0.24784296398685093,-0.20235683943591787,0.5625,0.8842533068255768,-0.008326023338248108
WMT,388,-0.25295178971989746,-0.2929674988911275,0.6082474226804123,1.0617570095260087,-0.008451007427334772
TGT,311,0.25373679740996663,0.13015406955869566,0.5016077170418006,-0.1285584648239881,-0.011238963555941645
HD,89,-0.4327174503433213,-0.46562819203268646,0.3707865168539326,-2.20981286326961,-0.010391599717149983
LOW,96,0.01097919249080602,0.12999186109603905,0.5104166666666666,-0.004417657522464412,-0.009336067958792367
NKE,422,-0.1309604068452431,-0.20320017986181588,0.4786729857819905,0.7542345535839764,-0.012880451880382832
SBUX,282,-0.3079361063717596,-0.34882213923925665,0.4148936170212766,-1.6950113949726588,-0.02849843548918285
MCD,98,-0.2244327147937735,-0.2840247626698289,0.35714285714285715,-1.1690695189991405,-0.011706049159555284
DIS,242,0.01114698127461265,-0.03325810178570144,0.5495867768595041,0.5287362916635469,-0.00712050679847794
PEP,172,0.1833780833111406,0.11137603384722054,0.32558139534883723,-2.649152820902884,-0.018779578714685455
PM,209,-0.01374383420602882,0.0354619065145381,0.48325358851674644,-0.3275755820506294,-0.01317972060804242
MO,175,-0.20209084809326863,-0.17321988356471116,0.49142857142857144,-1.2324068688689702,-0.01210857698480431
CL,119,-0.1534052551505003,-0.06114513602050991,0.5042016806722689,-1.4222270022358594,-0.011764119832260079
BA,294,-0.17662990984574947,-0.24574299668383584,0.4421768707482993,-0.614946582270222,-0.012732906551383406
CAT,264,-0.14975715538432705,-0.17589301436779733,0.6553030303030303,1.3391754593511025,-0.008557716237629309
GE,478,0.06471191157776453,0.06524083889892139,0.6359832635983264,1.0040663733355457,-0.011951523979745865
HON,103,-0.15147171591688618,-0.0899266353292624,0.47572815533980584,-2.4088007293648603,-0.008175300647210115
MMM,315,0.0760004316573429,-0.047992229222576725,0.5587301587301587,-0.9718820228893105,-0.014818010666119116
LMT,223,0.07669498371353277,0.09230915733157886,0.6233183856502242,1.6099903028547016,-0.00636766258135669
RTX,250,-0.00208968975379096,-0.014350693611097776,0.62,-0.2561678038406482,-0.009153987586958684
UPS,351,-0.0770347641306253,-0.14086913086913086,0.4444444444444444,0.2197357861793595,-0.011516752805252734
FDX,254,0.04271606603783995,0.02270008622788694,0.4645669291338583,0.28913279247734175,-0.008161670511439335
DE,146,-0.549549037205734,-0.5465898026664611,0.2328767123287671,-2.9693286695271928,-0.021316216733531308
T,231,-0.2529945042701776,-0.1789004848225238,0.5974025974025974,-0.10921049303690561,-0.008164132284092782
VZ,58,-0.48988245669789526,-0.4015811006182904,0.3620689655172414,-2.659778530638679,-0.007920744245352156
TMUS,275,0.06875270822795954,0.1576498081417155,0.5127272727272727,0.3350813074570061,-0.011753944992320315
CHTR,402,-0.11928481500434714,-0.1465017320407732,0.4626865671641791,0.2993917213532012,-0.009430186674396242
CMCSA,262,0.017745612145156273,0.06731242395520669,0.49236641221374045,0.32802612456233343,-0.011236613239453326
NEE,150,-0.23793315814301103,-0.21634205964709544,0.34,-1.0112637619985192,-0.010701999820672369
DUK,53,0.18796211289014408,0.19762941461054667,0.5660377358490566,-1.7734570465969073,-0.005266412056471275
SO,74,-0.027589791192071885,-0.0031840059237319505,0.527027027027027,-1.5854104727892624,-0.0049533747968527825
D,45,0.10422804194132086,0.023847167325428187,0.37777777777777777,-3.5591975157896987,-0.007402369748299807
